timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1742814443476,5,/Investor_assets_home/css/layout_home.css-10,200,OK,10.0.2.92-Thread Group Static pages 2025 1-45,text,true,,61138,671,1,1,https://uat.canararobeco.com/Investor_assets_home/css/layout_home.css?v=1742469976195,2,0,0
1742814443482,2,/Investor_assets_home/css/homepage_home.css-12,200,OK,10.0.2.92-Thread Group Static pages 2025 1-45,text,true,,20370,673,1,1,https://uat.canararobeco.com/Investor_assets_home/css/homepage_home.css?v=1742469976195,2,0,0
1742814443485,8,/Investor_assets_home/css/developer_home.css-13,200,OK,10.0.2.92-Thread Group Static pages 2025 1-45,text,true,,20711,674,1,1,https://uat.canararobeco.com/Investor_assets_home/css/developer_home.css?v=1742469976195,7,0,0
1742814443493,3,/Investor-assets/js/jquery-3.6.0.min.js-14,200,OK,10.0.2.92-Thread Group Static pages 2025 1-45,text,true,,35235,640,1,1,https://uat.canararobeco.com/Investor-assets/js/jquery-3.6.0.min.js?v=1742469977612,2,0,0
1742814443496,10,/Investor_assets_home/Js/vendor_home.js-15,200,OK,10.0.2.92-Thread Group Static pages 2025 1-45,text,true,,43668,640,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/vendor_home.js?v=1742469977612,8,0,0
1742814443506,7,/Investor_assets_home/Js/skrollr.min.js-16,200,OK,10.0.2.92-Thread Group Static pages 2025 1-45,text,true,,9828,640,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/skrollr.min.js?v=1742469977612,7,0,0
1742814443513,3,/Investor_assets_home/Js/home_new.js-17,200,OK,10.0.2.92-Thread Group Static pages 2025 1-45,text,true,,5569,637,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/home_new.js?v=1742469977612,3,0,0
1742814443516,3,/Investor_assets_home/Js/global_home.js-18,200,OK,10.0.2.92-Thread Group Static pages 2025 1-45,text,true,,14515,640,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/global_home.js?v=1742469977612,2,0,0
1742814443519,5,/Investor-assets/Custom/angular.min.js-19,200,OK,10.0.2.92-Thread Group Static pages 2025 1-45,text,true,,66379,639,1,1,https://uat.canararobeco.com/Investor-assets/Custom/angular.min.js?v=1742469977612,2,0,0
1742814443524,7,/Investor-assets/Custom/app.js-20,200,OK,10.0.2.92-Thread Group Static pages 2025 1-45,text,true,,4379,631,1,1,https://uat.canararobeco.com/Investor-assets/Custom/app.js?v=1742469977612,7,0,0
1742814443532,2,/Investor_assets_home/Js/form-validation_home.js-21,200,OK,10.0.2.92-Thread Group Static pages 2025 1-45,text,true,,5582,649,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/form-validation_home.js?v=1742469977612,2,0,0
1742814443534,2,/assets/js/HomePageAjaxService.js-22,200,OK,10.0.2.92-Thread Group Static pages 2025 1-45,text,true,,5251,634,1,1,https://uat.canararobeco.com/assets/js/HomePageAjaxService.js?v=1742469977612,2,0,0
1742814443537,6,/Investor_assets_home/Custom/Inv_common_home.js-23,200,OK,10.0.2.92-Thread Group Static pages 2025 1-45,text,true,,9255,648,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/Inv_common_home.js?v=1742469977612,6,0,0
1742814443543,2,/Investor_assets_home/Custom/validation_home.js-24,200,OK,10.0.2.92-Thread Group Static pages 2025 1-45,text,true,,8169,648,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/validation_home.js?v=1742469977612,2,0,0
1742814443546,2,/Investor_assets_home/Custom/HomePage_home.js-25,200,OK,10.0.2.92-Thread Group Static pages 2025 1-45,text,true,,5414,646,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/HomePage_home.js?v=1742469977612,2,0,0
1742814443548,5,/Investor_assets_home/Custom/DeveloperCharmbar_home.js-26,200,OK,10.0.2.92-Thread Group Static pages 2025 1-45,text,true,,7315,655,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/DeveloperCharmbar_home.js?v=1742469977612,5,0,0
1742814443554,6,/Investor_assets_home/Custom/HomePageBinding_home.js-27,200,OK,10.0.2.92-Thread Group Static pages 2025 1-45,text,true,,7467,653,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/HomePageBinding_home.js?v=1742469977612,6,0,0
1742814443560,63,/HomePageAjaxService/LatestUpdateForHomePage-28,200,OK,10.0.2.92-Thread Group Static pages 2025 1-45,text,true,,5099,808,1,1,https://uat.canararobeco.com/HomePageAjaxService/LatestUpdateForHomePage,63,0,0
1742814443623,382,/AjaxService/GetHomepageData-50,200,OK,10.0.2.92-Thread Group Static pages 2025 1-45,text,true,,9313,791,1,1,https://uat.canararobeco.com/AjaxService/GetHomepageData,382,0,0
1742814443222,775,home,200,"Number of samples in transaction : 21, number of failing samples : 0",10.0.2.92-Thread Group Static pages 2025 1-45,,true,,383657,13745,1,1,null,764,8,8
1742814444182,245,/home,200,OK,10.0.2.92-Thread Group Static pages 2025 1-46,text,true,,30532,454,1,1,https://uat.canararobeco.com/,245,0,8
1742814444428,8,/Investor_assets_home/css/bootstrap_home.css-9,200,OK,10.0.2.92-Thread Group Static pages 2025 1-46,text,true,,8468,674,1,1,https://uat.canararobeco.com/Investor_assets_home/css/bootstrap_home.css?v=1742469976195,7,0,0
1742814444436,13,/Investor_assets_home/css/layout_home.css-10,200,OK,10.0.2.92-Thread Group Static pages 2025 1-46,text,true,,61138,671,1,1,https://uat.canararobeco.com/Investor_assets_home/css/layout_home.css?v=1742469976195,10,0,0
1742814444449,8,/Investor_assets_home/css/homepage_home.css-12,200,OK,10.0.2.92-Thread Group Static pages 2025 1-46,text,true,,20370,673,1,1,https://uat.canararobeco.com/Investor_assets_home/css/homepage_home.css?v=1742469976195,8,0,0
1742814444457,10,/Investor_assets_home/css/developer_home.css-13,200,OK,10.0.2.92-Thread Group Static pages 2025 1-46,text,true,,20711,674,1,1,https://uat.canararobeco.com/Investor_assets_home/css/developer_home.css?v=1742469976195,10,0,0
1742814444467,11,/Investor-assets/js/jquery-3.6.0.min.js-14,200,OK,10.0.2.92-Thread Group Static pages 2025 1-46,text,true,,35235,640,1,1,https://uat.canararobeco.com/Investor-assets/js/jquery-3.6.0.min.js?v=1742469977612,10,0,0
1742814444478,8,/Investor_assets_home/Js/vendor_home.js-15,200,OK,10.0.2.92-Thread Group Static pages 2025 1-46,text,true,,43668,640,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/vendor_home.js?v=1742469977612,7,0,0
1742814444486,56,/Investor_assets_home/Js/skrollr.min.js-16,200,OK,10.0.2.92-Thread Group Static pages 2025 1-46,text,true,,9828,640,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/skrollr.min.js?v=1742469977612,56,0,0
1742814444543,6,/Investor_assets_home/Js/home_new.js-17,200,OK,10.0.2.92-Thread Group Static pages 2025 1-46,text,true,,5569,637,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/home_new.js?v=1742469977612,6,0,0
1742814444549,8,/Investor_assets_home/Js/global_home.js-18,200,OK,10.0.2.92-Thread Group Static pages 2025 1-46,text,true,,14515,640,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/global_home.js?v=1742469977612,7,0,0
1742814444557,4,/Investor-assets/Custom/angular.min.js-19,200,OK,10.0.2.92-Thread Group Static pages 2025 1-46,text,true,,66379,639,1,1,https://uat.canararobeco.com/Investor-assets/Custom/angular.min.js?v=1742469977612,3,0,0
1742814444525,7,/Investor-assets/Custom/app.js-20,200,OK,10.0.2.215-Thread Group Static pages 2025 1-46,text,true,,4379,631,1,1,https://uat.canararobeco.com/Investor-assets/Custom/app.js?v=1742469977612,7,0,0
1742814444533,6,/Investor_assets_home/Js/form-validation_home.js-21,200,OK,10.0.2.215-Thread Group Static pages 2025 1-46,text,true,,5582,649,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/form-validation_home.js?v=1742469977612,6,0,0
1742814444539,6,/assets/js/HomePageAjaxService.js-22,200,OK,10.0.2.215-Thread Group Static pages 2025 1-46,text,true,,5250,634,1,1,https://uat.canararobeco.com/assets/js/HomePageAjaxService.js?v=1742469977612,6,0,0
1742814444546,7,/Investor_assets_home/Custom/Inv_common_home.js-23,200,OK,10.0.2.215-Thread Group Static pages 2025 1-46,text,true,,9255,648,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/Inv_common_home.js?v=1742469977612,7,0,0
1742814444554,6,/Investor_assets_home/Custom/validation_home.js-24,200,OK,10.0.2.215-Thread Group Static pages 2025 1-46,text,true,,8169,648,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/validation_home.js?v=1742469977612,6,0,0
1742814444560,6,/Investor_assets_home/Custom/HomePage_home.js-25,200,OK,10.0.2.215-Thread Group Static pages 2025 1-46,text,true,,5414,646,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/HomePage_home.js?v=1742469977612,6,0,0
1742814444566,66,/Investor_assets_home/Custom/DeveloperCharmbar_home.js-26,200,OK,10.0.2.215-Thread Group Static pages 2025 1-46,text,true,,7316,655,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/DeveloperCharmbar_home.js?v=1742469977612,66,0,0
1742814444633,7,/Investor_assets_home/Custom/HomePageBinding_home.js-27,200,OK,10.0.2.215-Thread Group Static pages 2025 1-46,text,true,,7467,653,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/HomePageBinding_home.js?v=1742469977612,7,0,0
1742814444640,54,/HomePageAjaxService/LatestUpdateForHomePage-28,200,OK,10.0.2.215-Thread Group Static pages 2025 1-46,text,true,,5099,808,1,1,https://uat.canararobeco.com/HomePageAjaxService/LatestUpdateForHomePage,54,0,0
1742814444695,346,/AjaxService/GetHomepageData-50,200,OK,10.0.2.215-Thread Group Static pages 2025 1-46,text,true,,9313,791,1,1,https://uat.canararobeco.com/AjaxService/GetHomepageData,346,0,0
1742814444113,896,home,200,"Number of samples in transaction : 21, number of failing samples : 0",10.0.2.215-Thread Group Static pages 2025 1-46,,true,,383656,13745,1,1,null,885,32,9
1742814445069,270,/home,200,OK,10.0.2.215-Thread Group Static pages 2025 1-47,text,true,,30532,454,1,1,https://uat.canararobeco.com/,268,0,9
1742814445340,3,/Investor_assets_home/css/bootstrap_home.css-9,200,OK,10.0.2.215-Thread Group Static pages 2025 1-47,text,true,,8468,674,1,1,https://uat.canararobeco.com/Investor_assets_home/css/bootstrap_home.css?v=1742469976195,2,0,0
1742814445343,5,/Investor_assets_home/css/layout_home.css-10,200,OK,10.0.2.215-Thread Group Static pages 2025 1-47,text,true,,61138,671,1,1,https://uat.canararobeco.com/Investor_assets_home/css/layout_home.css?v=1742469976195,2,0,0
1742814445348,4,/Investor_assets_home/css/homepage_home.css-12,200,OK,10.0.2.215-Thread Group Static pages 2025 1-47,text,true,,20370,673,1,1,https://uat.canararobeco.com/Investor_assets_home/css/homepage_home.css?v=1742469976195,3,0,0
1742814445352,3,/Investor_assets_home/css/developer_home.css-13,200,OK,10.0.2.215-Thread Group Static pages 2025 1-47,text,true,,20711,674,1,1,https://uat.canararobeco.com/Investor_assets_home/css/developer_home.css?v=1742469976195,2,0,0
1742814445355,3,/Investor-assets/js/jquery-3.6.0.min.js-14,200,OK,10.0.2.215-Thread Group Static pages 2025 1-47,text,true,,35235,640,1,1,https://uat.canararobeco.com/Investor-assets/js/jquery-3.6.0.min.js?v=1742469977612,3,0,0
1742814445358,4,/Investor_assets_home/Js/vendor_home.js-15,200,OK,10.0.2.215-Thread Group Static pages 2025 1-47,text,true,,43668,640,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/vendor_home.js?v=1742469977612,3,0,0
1742814445362,2,/Investor_assets_home/Js/skrollr.min.js-16,200,OK,10.0.2.215-Thread Group Static pages 2025 1-47,text,true,,9828,640,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/skrollr.min.js?v=1742469977612,2,0,0
1742814445364,3,/Investor_assets_home/Js/home_new.js-17,200,OK,10.0.2.215-Thread Group Static pages 2025 1-47,text,true,,5569,637,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/home_new.js?v=1742469977612,3,0,0
1742814445367,3,/Investor_assets_home/Js/global_home.js-18,200,OK,10.0.2.215-Thread Group Static pages 2025 1-47,text,true,,14515,640,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/global_home.js?v=1742469977612,3,0,0
1742814445370,4,/Investor-assets/Custom/angular.min.js-19,200,OK,10.0.2.215-Thread Group Static pages 2025 1-47,text,true,,66379,639,1,1,https://uat.canararobeco.com/Investor-assets/Custom/angular.min.js?v=1742469977612,3,0,0
1742814445374,3,/Investor-assets/Custom/app.js-20,200,OK,10.0.2.215-Thread Group Static pages 2025 1-47,text,true,,4379,631,1,1,https://uat.canararobeco.com/Investor-assets/Custom/app.js?v=1742469977612,3,0,0
1742814445377,2,/Investor_assets_home/Js/form-validation_home.js-21,200,OK,10.0.2.215-Thread Group Static pages 2025 1-47,text,true,,5582,649,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/form-validation_home.js?v=1742469977612,2,0,0
1742814445380,2,/assets/js/HomePageAjaxService.js-22,200,OK,10.0.2.215-Thread Group Static pages 2025 1-47,text,true,,5251,634,1,1,https://uat.canararobeco.com/assets/js/HomePageAjaxService.js?v=1742469977612,2,0,0
1742814445382,3,/Investor_assets_home/Custom/Inv_common_home.js-23,200,OK,10.0.2.215-Thread Group Static pages 2025 1-47,text,true,,9255,648,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/Inv_common_home.js?v=1742469977612,3,0,0
1742814445385,3,/Investor_assets_home/Custom/validation_home.js-24,200,OK,10.0.2.215-Thread Group Static pages 2025 1-47,text,true,,8169,648,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/validation_home.js?v=1742469977612,3,0,0
1742814445388,3,/Investor_assets_home/Custom/HomePage_home.js-25,200,OK,10.0.2.215-Thread Group Static pages 2025 1-47,text,true,,5414,646,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/HomePage_home.js?v=1742469977612,3,0,0
1742814445391,3,/Investor_assets_home/Custom/DeveloperCharmbar_home.js-26,200,OK,10.0.2.215-Thread Group Static pages 2025 1-47,text,true,,7315,655,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/DeveloperCharmbar_home.js?v=1742469977612,3,0,0
1742814445394,3,/Investor_assets_home/Custom/HomePageBinding_home.js-27,200,OK,10.0.2.215-Thread Group Static pages 2025 1-47,text,true,,7467,653,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/HomePageBinding_home.js?v=1742469977612,2,0,0
1742814445397,61,/HomePageAjaxService/LatestUpdateForHomePage-28,200,OK,10.0.2.215-Thread Group Static pages 2025 1-47,text,true,,5099,808,1,1,https://uat.canararobeco.com/HomePageAjaxService/LatestUpdateForHomePage,61,0,0
1742814445459,306,/AjaxService/GetHomepageData-50,200,OK,10.0.2.215-Thread Group Static pages 2025 1-47,text,true,,9313,791,1,1,https://uat.canararobeco.com/AjaxService/GetHomepageData,306,0,0
1742814445069,693,home,200,"Number of samples in transaction : 21, number of failing samples : 0",10.0.2.215-Thread Group Static pages 2025 1-47,,true,,383657,13745,1,1,null,682,3,9
1742814446030,298,/home,200,OK,10.0.2.215-Thread Group Static pages 2025 1-48,text,true,,30532,454,1,1,https://uat.canararobeco.com/,298,0,10
1742814446329,3,/Investor_assets_home/css/bootstrap_home.css-9,200,OK,10.0.2.215-Thread Group Static pages 2025 1-48,text,true,,8468,674,1,1,https://uat.canararobeco.com/Investor_assets_home/css/bootstrap_home.css?v=1742469976195,3,0,0
1742814446332,13,/Investor_assets_home/css/layout_home.css-10,200,OK,10.0.2.215-Thread Group Static pages 2025 1-48,text,true,,61138,671,1,1,https://uat.canararobeco.com/Investor_assets_home/css/layout_home.css?v=1742469976195,2,0,0
1742814446345,3,/Investor_assets_home/css/homepage_home.css-12,200,OK,10.0.2.215-Thread Group Static pages 2025 1-48,text,true,,20370,673,1,1,https://uat.canararobeco.com/Investor_assets_home/css/homepage_home.css?v=1742469976195,3,0,0
1742814446349,2,/Investor_assets_home/css/developer_home.css-13,200,OK,10.0.2.215-Thread Group Static pages 2025 1-48,text,true,,20711,674,1,1,https://uat.canararobeco.com/Investor_assets_home/css/developer_home.css?v=1742469976195,2,0,0
1742814446351,3,/Investor-assets/js/jquery-3.6.0.min.js-14,200,OK,10.0.2.215-Thread Group Static pages 2025 1-48,text,true,,35235,640,1,1,https://uat.canararobeco.com/Investor-assets/js/jquery-3.6.0.min.js?v=1742469977612,3,0,0
1742814446354,6,/Investor_assets_home/Js/vendor_home.js-15,200,OK,10.0.2.215-Thread Group Static pages 2025 1-48,text,true,,43668,640,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/vendor_home.js?v=1742469977612,3,0,0
1742814446361,3,/Investor_assets_home/Js/skrollr.min.js-16,200,OK,10.0.2.215-Thread Group Static pages 2025 1-48,text,true,,9828,640,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/skrollr.min.js?v=1742469977612,3,0,0
1742814446364,2,/Investor_assets_home/Js/home_new.js-17,200,OK,10.0.2.215-Thread Group Static pages 2025 1-48,text,true,,5569,637,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/home_new.js?v=1742469977612,2,0,0
1742814446367,3,/Investor_assets_home/Js/global_home.js-18,200,OK,10.0.2.215-Thread Group Static pages 2025 1-48,text,true,,14515,640,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/global_home.js?v=1742469977612,2,0,0
1742814446370,5,/Investor-assets/Custom/angular.min.js-19,200,OK,10.0.2.215-Thread Group Static pages 2025 1-48,text,true,,66379,639,1,1,https://uat.canararobeco.com/Investor-assets/Custom/angular.min.js?v=1742469977612,2,0,0
1742814446375,2,/Investor-assets/Custom/app.js-20,200,OK,10.0.2.215-Thread Group Static pages 2025 1-48,text,true,,4379,631,1,1,https://uat.canararobeco.com/Investor-assets/Custom/app.js?v=1742469977612,2,0,0
1742814446378,2,/Investor_assets_home/Js/form-validation_home.js-21,200,OK,10.0.2.215-Thread Group Static pages 2025 1-48,text,true,,5582,649,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/form-validation_home.js?v=1742469977612,2,0,0
1742814446380,3,/assets/js/HomePageAjaxService.js-22,200,OK,10.0.2.215-Thread Group Static pages 2025 1-48,text,true,,5251,634,1,1,https://uat.canararobeco.com/assets/js/HomePageAjaxService.js?v=1742469977612,3,0,0
1742814446383,2,/Investor_assets_home/Custom/Inv_common_home.js-23,200,OK,10.0.2.215-Thread Group Static pages 2025 1-48,text,true,,9255,648,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/Inv_common_home.js?v=1742469977612,2,0,0
1742814446385,3,/Investor_assets_home/Custom/validation_home.js-24,200,OK,10.0.2.215-Thread Group Static pages 2025 1-48,text,true,,8169,648,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/validation_home.js?v=1742469977612,3,0,0
1742814446388,4,/Investor_assets_home/Custom/HomePage_home.js-25,200,OK,10.0.2.215-Thread Group Static pages 2025 1-48,text,true,,5414,646,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/HomePage_home.js?v=1742469977612,4,0,0
1742814446392,2,/Investor_assets_home/Custom/DeveloperCharmbar_home.js-26,200,OK,10.0.2.215-Thread Group Static pages 2025 1-48,text,true,,7315,655,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/DeveloperCharmbar_home.js?v=1742469977612,2,0,0
1742814446395,2,/Investor_assets_home/Custom/HomePageBinding_home.js-27,200,OK,10.0.2.215-Thread Group Static pages 2025 1-48,text,true,,7467,653,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/HomePageBinding_home.js?v=1742469977612,2,0,0
1742814446397,69,/HomePageAjaxService/LatestUpdateForHomePage-28,200,OK,10.0.2.215-Thread Group Static pages 2025 1-48,text,true,,5099,808,1,1,https://uat.canararobeco.com/HomePageAjaxService/LatestUpdateForHomePage,69,0,0
1742814446466,303,/AjaxService/GetHomepageData-50,200,OK,10.0.2.215-Thread Group Static pages 2025 1-48,text,true,,9313,791,1,1,https://uat.canararobeco.com/AjaxService/GetHomepageData,303,0,0
1742814446030,733,home,200,"Number of samples in transaction : 21, number of failing samples : 0",10.0.2.215-Thread Group Static pages 2025 1-48,,true,,383657,13745,1,1,null,715,6,10
1742814446987,264,/home,200,OK,10.0.2.215-Thread Group Static pages 2025 1-49,text,true,,30532,454,1,1,https://uat.canararobeco.com/,263,0,8
1742814447252,6,/Investor_assets_home/css/bootstrap_home.css-9,200,OK,10.0.2.215-Thread Group Static pages 2025 1-49,text,true,,8467,674,1,1,https://uat.canararobeco.com/Investor_assets_home/css/bootstrap_home.css?v=1742469976195,6,0,0
1742814447259,9,/Investor_assets_home/css/layout_home.css-10,200,OK,10.0.2.215-Thread Group Static pages 2025 1-49,text,true,,61138,671,1,1,https://uat.canararobeco.com/Investor_assets_home/css/layout_home.css?v=1742469976195,7,0,0
1742814447269,7,/Investor_assets_home/css/homepage_home.css-12,200,OK,10.0.2.215-Thread Group Static pages 2025 1-49,text,true,,20370,673,1,1,https://uat.canararobeco.com/Investor_assets_home/css/homepage_home.css?v=1742469976195,7,0,0
1742814447276,62,/Investor_assets_home/css/developer_home.css-13,200,OK,10.0.2.215-Thread Group Static pages 2025 1-49,text,true,,20712,674,1,1,https://uat.canararobeco.com/Investor_assets_home/css/developer_home.css?v=1742469976195,61,0,0
1742814447338,7,/Investor-assets/js/jquery-3.6.0.min.js-14,200,OK,10.0.2.215-Thread Group Static pages 2025 1-49,text,true,,35235,640,1,1,https://uat.canararobeco.com/Investor-assets/js/jquery-3.6.0.min.js?v=1742469977612,6,0,0
1742814447345,7,/Investor_assets_home/Js/vendor_home.js-15,200,OK,10.0.2.215-Thread Group Static pages 2025 1-49,text,true,,43668,640,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/vendor_home.js?v=1742469977612,7,0,0
1742814447353,6,/Investor_assets_home/Js/skrollr.min.js-16,200,OK,10.0.2.215-Thread Group Static pages 2025 1-49,text,true,,9828,640,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/skrollr.min.js?v=1742469977612,6,0,0
1742814447360,5,/Investor_assets_home/Js/home_new.js-17,200,OK,10.0.2.215-Thread Group Static pages 2025 1-49,text,true,,5569,637,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/home_new.js?v=1742469977612,5,0,0
1742814447366,47,/Investor_assets_home/Js/global_home.js-18,200,OK,10.0.2.215-Thread Group Static pages 2025 1-49,text,true,,14515,640,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/global_home.js?v=1742469977612,47,0,0
1742814447413,9,/Investor-assets/Custom/angular.min.js-19,200,OK,10.0.2.215-Thread Group Static pages 2025 1-49,text,true,,66379,639,1,1,https://uat.canararobeco.com/Investor-assets/Custom/angular.min.js?v=1742469977612,8,0,0
1742814447422,6,/Investor-assets/Custom/app.js-20,200,OK,10.0.2.215-Thread Group Static pages 2025 1-49,text,true,,4379,631,1,1,https://uat.canararobeco.com/Investor-assets/Custom/app.js?v=1742469977612,6,0,0
1742814447428,6,/Investor_assets_home/Js/form-validation_home.js-21,200,OK,10.0.2.215-Thread Group Static pages 2025 1-49,text,true,,5582,649,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/form-validation_home.js?v=1742469977612,6,0,0
1742814447434,7,/assets/js/HomePageAjaxService.js-22,200,OK,10.0.2.215-Thread Group Static pages 2025 1-49,text,true,,5251,634,1,1,https://uat.canararobeco.com/assets/js/HomePageAjaxService.js?v=1742469977612,7,0,0
1742814447442,7,/Investor_assets_home/Custom/Inv_common_home.js-23,200,OK,10.0.2.215-Thread Group Static pages 2025 1-49,text,true,,9255,648,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/Inv_common_home.js?v=1742469977612,7,0,0
1742814447449,7,/Investor_assets_home/Custom/validation_home.js-24,200,OK,10.0.2.215-Thread Group Static pages 2025 1-49,text,true,,8169,648,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/validation_home.js?v=1742469977612,7,0,0
1742814447456,7,/Investor_assets_home/Custom/HomePage_home.js-25,200,OK,10.0.2.215-Thread Group Static pages 2025 1-49,text,true,,5413,646,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/HomePage_home.js?v=1742469977612,7,0,0
1742814447464,53,/Investor_assets_home/Custom/DeveloperCharmbar_home.js-26,200,OK,10.0.2.215-Thread Group Static pages 2025 1-49,text,true,,7316,655,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/DeveloperCharmbar_home.js?v=1742469977612,53,0,0
1742814447518,6,/Investor_assets_home/Custom/HomePageBinding_home.js-27,200,OK,10.0.2.215-Thread Group Static pages 2025 1-49,text,true,,7467,653,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/HomePageBinding_home.js?v=1742469977612,6,0,0
1742814447524,61,/HomePageAjaxService/LatestUpdateForHomePage-28,200,OK,10.0.2.215-Thread Group Static pages 2025 1-49,text,true,,5099,808,1,1,https://uat.canararobeco.com/HomePageAjaxService/LatestUpdateForHomePage,61,0,0
1742814447586,332,/AjaxService/GetHomepageData-50,200,OK,10.0.2.215-Thread Group Static pages 2025 1-49,text,true,,9313,791,1,1,https://uat.canararobeco.com/AjaxService/GetHomepageData,331,0,0
1742814446986,921,home,200,"Number of samples in transaction : 21, number of failing samples : 0",10.0.2.215-Thread Group Static pages 2025 1-49,,true,,383657,13745,1,1,null,914,11,8
1742814447951,305,/home,200,OK,10.0.2.215-Thread Group Static pages 2025 1-50,text,true,,30530,454,1,1,https://uat.canararobeco.com/,304,0,7
1742814448256,8,/Investor_assets_home/css/bootstrap_home.css-9,200,OK,10.0.2.215-Thread Group Static pages 2025 1-50,text,true,,8467,674,1,1,https://uat.canararobeco.com/Investor_assets_home/css/bootstrap_home.css?v=1742469976195,8,0,0
1742814448264,11,/Investor_assets_home/css/layout_home.css-10,200,OK,10.0.2.215-Thread Group Static pages 2025 1-50,text,true,,61137,671,1,1,https://uat.canararobeco.com/Investor_assets_home/css/layout_home.css?v=1742469976195,8,0,0
1742814448275,9,/Investor_assets_home/css/homepage_home.css-12,200,OK,10.0.2.215-Thread Group Static pages 2025 1-50,text,true,,20369,673,1,1,https://uat.canararobeco.com/Investor_assets_home/css/homepage_home.css?v=1742469976195,9,0,0
1742814448284,8,/Investor_assets_home/css/developer_home.css-13,200,OK,10.0.2.215-Thread Group Static pages 2025 1-50,text,true,,20710,674,1,1,https://uat.canararobeco.com/Investor_assets_home/css/developer_home.css?v=1742469976195,8,0,0
1742814448292,62,/Investor-assets/js/jquery-3.6.0.min.js-14,200,OK,10.0.2.215-Thread Group Static pages 2025 1-50,text,true,,35235,640,1,1,https://uat.canararobeco.com/Investor-assets/js/jquery-3.6.0.min.js?v=1742469977612,62,0,0
1742814448354,8,/Investor_assets_home/Js/vendor_home.js-15,200,OK,10.0.2.215-Thread Group Static pages 2025 1-50,text,true,,43667,640,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/vendor_home.js?v=1742469977612,7,0,0
1742814448362,7,/Investor_assets_home/Js/skrollr.min.js-16,200,OK,10.0.2.215-Thread Group Static pages 2025 1-50,text,true,,9827,640,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/skrollr.min.js?v=1742469977612,7,0,0
1742814448369,6,/Investor_assets_home/Js/home_new.js-17,200,OK,10.0.2.215-Thread Group Static pages 2025 1-50,text,true,,5568,637,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/home_new.js?v=1742469977612,6,0,0
1742814448376,7,/Investor_assets_home/Js/global_home.js-18,200,OK,10.0.2.215-Thread Group Static pages 2025 1-50,text,true,,14514,640,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/global_home.js?v=1742469977612,7,0,0
